,x,true_y,censor_y,y,censored
1775,1,13.336802625123319,30.274238678783295,30.274238678783295,True
1776,0,11.790978393514239,29.192456847855507,29.192456847855507,True
1777,5,52.440502753965596,31.119915648688085,52.440502753965596,False
1778,4,27.534127019654655,29.545641259315236,29.545641259315236,True
1779,4,66.79866379363635,29.141788145983792,66.79866379363635,False
1780,1,23.333002924173634,30.51026806538535,30.51026806538535,True
1781,0,28.000731349569243,29.240114157423566,29.240114157423566,True
1782,0,9.51891716405215,30.02638816936758,30.02638816936758,True
1783,0,13.853441595938357,29.382293024799328,29.382293024799328,True
1784,2,28.413529405646635,29.549778023769647,29.549778023769647,True
1785,7,61.110650721907284,29.5110511321319,61.110650721907284,False
1786,3,116.42138205771673,30.661456865814035,116.42138205771673,False
1787,2,25.396107748804877,28.985386951260647,28.985386951260647,True
1788,4,85.55549053776174,29.63572764639125,85.55549053776174,False
1789,0,35.94237187746309,30.4435892316355,35.94237187746309,False
1790,7,69.50418798280852,29.502889976919864,69.50418798280852,False
1791,5,59.26704792211003,29.688793765735024,59.26704792211003,False
1792,10,110.48676677472783,29.7720862195302,110.48676677472783,False
1793,1,22.871732237040693,29.31723998147908,29.31723998147908,True
1794,4,89.85819457820774,30.584296691279363,89.85819457820774,False
1795,7,70.12756123120096,29.561512106710822,70.12756123120096,False
1796,10,94.1266222405168,29.97086781788644,94.1266222405168,False
1797,2,11.003210296300985,31.082591592539885,31.082591592539885,True
1798,7,44.954222609120954,31.337430525140466,44.954222609120954,False
1799,2,38.267284332582534,28.133528183090046,38.267284332582534,False
1800,3,32.58641430153985,30.54910882179446,32.58641430153985,False
1801,6,89.34160721629738,29.20363832318517,89.34160721629738,False
1802,3,95.24201911032749,31.65756455282676,95.24201911032749,False
1803,2,41.35911451606039,29.49383970532147,41.35911451606039,False
1804,3,28.643913390995223,31.511916860701458,31.511916860701458,True
1805,4,42.745218516958474,30.152937512343566,42.745218516958474,False
1806,5,42.95886429712953,30.10502084753339,42.95886429712953,False
1807,4,61.73072432464916,30.141696026226633,61.73072432464916,False
1808,2,33.83074486520141,28.132617391940613,33.83074486520141,False
1809,10,88.29339941426794,28.29257030056276,88.29339941426794,False
1810,7,94.77497292176224,31.359037963786058,94.77497292176224,False
1811,1,28.170708862253253,29.732281263313702,29.732281263313702,True
1812,0,17.278275995138888,30.553522947106273,30.553522947106273,True
1813,2,31.19530791247964,30.28600519808674,31.19530791247964,False
1814,4,46.76403458875144,30.04777500381001,46.76403458875144,False
1815,0,38.736710735599615,30.44995636469724,38.736710735599615,False
1816,3,56.46042921436451,30.85245072568111,56.46042921436451,False
1817,5,62.267680153313435,29.349904039667344,62.267680153313435,False
1818,2,17.88016173305552,29.460403954178908,29.460403954178908,True
1819,6,60.07304445639483,29.6211309554008,60.07304445639483,False
1820,0,37.73510782785615,28.847458260202803,37.73510782785615,False
1821,4,53.601525466225176,28.59346416598415,53.601525466225176,False
1822,7,87.70932882719077,30.552809870383424,87.70932882719077,False
1823,5,81.39983490559277,30.13734428549313,81.39983490559277,False
1824,2,21.632730009783376,31.69902984238739,31.69902984238739,True
1825,10,156.55901416220397,30.351960280543462,156.55901416220397,False
1826,0,22.9817493349303,30.163250323649613,30.163250323649613,True
1827,1,25.221412245614903,29.863029920071124,29.863029920071124,True
1828,2,51.243286980939004,29.837580268596362,51.243286980939004,False
1829,7,86.84565889669027,29.997830818183935,86.84565889669027,False
1830,5,64.04293096168743,30.503299886652258,64.04293096168743,False
1831,10,56.831078567037814,30.62006465160981,56.831078567037814,False
1832,6,77.82111375308341,29.592866651329718,77.82111375308341,False
1833,0,42.107236317864015,29.20529958804847,42.107236317864015,False
1834,3,45.17946599978508,29.200088820548853,45.17946599978508,False
1835,10,137.20745443423377,30.037054238695468,137.20745443423377,False
1836,10,73.38132982392946,31.096719356270533,73.38132982392946,False
1837,6,27.015288379933658,29.763328343530727,29.763328343530727,True
1838,7,119.11671941841381,30.66970743942178,119.11671941841381,False
1839,1,19.868092580181283,31.88435589300416,31.88435589300416,True
1840,5,36.86172167978656,28.327702566974672,36.86172167978656,False
1841,7,59.55708214001102,29.691512711020525,59.55708214001102,False
1842,5,58.3256787907459,30.419884795020714,58.3256787907459,False
1843,3,42.88565894206135,30.569242339991654,42.88565894206135,False
1844,7,143.87074684487186,32.41617846318496,143.87074684487186,False
1845,4,61.20940749745329,28.83682920675974,61.20940749745329,False
1846,3,62.092326860959346,28.90464558128695,62.092326860959346,False
1847,7,83.03610740656323,28.981061686617156,83.03610740656323,False
1848,1,57.74838021804012,30.37859667320591,57.74838021804012,False
1849,0,25.993552498559886,31.85481356869533,31.85481356869533,True
1850,2,42.527744667530484,29.690310583719704,42.527744667530484,False
1851,4,30.269750509725984,29.9942004650602,30.269750509725984,False
1852,1,11.839366766416212,31.612364309505395,31.612364309505395,True
1853,4,27.969975692674648,29.607507984735943,29.607507984735943,True
1854,1,45.33705507199377,30.28303433910038,45.33705507199377,False
1855,4,51.58743181520535,28.835532487036193,51.58743181520535,False
1856,0,16.871425367567436,30.525586074226673,30.525586074226673,True
1857,6,61.73154392944108,30.061150386969555,61.73154392944108,False
1858,1,40.381288928830756,31.100637082386562,40.381288928830756,False
1859,1,26.97730478561013,31.3717296810821,31.3717296810821,True
1860,5,55.85798011453549,30.435126083207116,55.85798011453549,False
1861,3,49.50956009698564,30.341092430197925,49.50956009698564,False
1862,2,28.234445507385068,29.1980890309101,29.1980890309101,True
1863,0,21.529681274166954,29.005655498871146,29.005655498871146,True
1864,4,32.604904084178926,29.900632740405822,32.604904084178926,False
1865,3,82.91513490988244,29.80633326721049,82.91513490988244,False
1866,7,60.36503186039947,30.341466888665376,60.36503186039947,False
1867,0,7.545119362113637,29.60118460087189,29.60118460087189,True
1868,7,126.7138125095936,30.69876325743155,126.7138125095936,False
1869,2,52.31278440215819,30.746953711934143,52.31278440215819,False
1870,10,91.38540110869869,29.658478553542665,91.38540110869869,False
1871,1,4.025717019920105,30.138597191741407,30.138597191741407,True
1872,3,28.57664303892464,31.526978139102805,31.526978139102805,True
1873,5,67.932663546325,31.251388399078934,67.932663546325,False
1874,10,108.06672419592344,29.64052038116068,108.06672419592344,False
1875,2,54.58312081401702,32.6916384543971,54.58312081401702,False
1876,7,37.65162172912028,30.424094392886246,37.65162172912028,False
1877,6,106.34565904498834,28.588600821386475,106.34565904498834,False
1878,0,48.362241648428665,32.05892070335619,48.362241648428665,False
1879,10,73.18476350328812,32.90584717490858,73.18476350328812,False
1880,3,33.843462660285915,30.58951139074863,33.843462660285915,False
1881,1,42.38249597960897,29.394250911144958,42.38249597960897,False
1882,10,143.55536885465966,31.122883781026445,143.55536885465966,False
1883,4,96.72270117737956,29.928166266592953,96.72270117737956,False
1884,10,70.44453862329449,30.306880087019493,70.44453862329449,False
1885,5,33.638317054067734,28.045036763243758,33.638317054067734,False
1886,2,23.185918218821215,29.82206283076427,29.82206283076427,True
1887,4,55.1928585626247,30.135330455263535,55.1928585626247,False
1888,10,104.67314170076216,31.280525275512538,104.67314170076216,False
1889,5,62.2976017211928,28.697536058226518,62.2976017211928,False
1890,4,47.59300383612541,26.714965259370615,47.59300383612541,False
1891,7,87.22777331624462,30.381239257968353,87.22777331624462,False
1892,7,88.71181043594333,31.187592972308572,88.71181043594333,False
1893,0,13.969369746574706,28.693705790436734,28.693705790436734,True
1894,7,55.08776579797741,30.71060333849579,55.08776579797741,False
1895,5,62.158407808990376,27.809484398411623,62.158407808990376,False
1896,6,22.77516165630463,29.776305754276045,29.776305754276045,True
1897,4,62.52504581897168,30.79178415415482,62.52504581897168,False
1898,6,39.23755730254321,30.348155777789323,39.23755730254321,False
1899,2,16.02126699899683,29.61865205155686,29.61865205155686,True
1900,2,49.28360335158982,29.948570243634457,49.28360335158982,False
1901,7,31.24718609540873,30.40809897321464,31.24718609540873,False
1902,7,105.54474145189812,29.32692552714084,105.54474145189812,False
1903,10,44.00303563878041,29.55994470290885,44.00303563878041,False
1904,10,101.85325131490892,29.62795250824309,101.85325131490892,False
1905,1,8.921209503743215,30.587276558588318,30.587276558588318,True
1906,5,37.83959109182508,29.33523028907052,37.83959109182508,False
1907,2,34.732359960302475,30.280155607221744,34.732359960302475,False
1908,6,114.53567055159873,31.293958721441214,114.53567055159873,False
1909,7,37.57703945821013,30.856998685840463,37.57703945821013,False
1910,0,21.435298568407497,30.821825360847367,30.821825360847367,True
1911,3,18.740923212369832,30.721789482215232,30.721789482215232,True
1912,6,63.71833889846799,29.30689083183362,63.71833889846799,False
1913,4,75.98187471763107,31.44815026655704,75.98187471763107,False
1914,2,16.184832862789523,30.569499854552962,30.569499854552962,True
1915,7,49.16656546942287,28.873967094360086,49.16656546942287,False
1916,3,29.594464238325852,30.433417072871574,30.433417072871574,True
1917,4,29.511120051728142,30.583259148448768,30.583259148448768,True
1918,1,41.73428610977421,29.16243896931557,41.73428610977421,False
1919,10,99.71370134585167,30.47915193720704,99.71370134585167,False
1920,5,82.0768289253308,29.582820726306355,82.0768289253308,False
1921,10,163.1817546560472,30.36791028970282,163.1817546560472,False
1922,10,87.94219199052924,29.28424879983938,87.94219199052924,False
1923,3,20.485954392456975,29.527181193087007,29.527181193087007,True
1924,4,28.60550100239521,27.984466609857556,28.60550100239521,False
1925,4,11.561683402684965,30.41889286212344,30.41889286212344,True
1926,6,60.65888318840032,32.09643991604033,60.65888318840032,False
1927,10,136.88766357215096,31.555118835066622,136.88766357215096,False
1928,1,16.528333625257005,31.260339437812938,31.260339437812938,True
1929,0,42.04478446528948,30.071403913792437,42.04478446528948,False
1930,3,37.205730318557265,29.303044925159178,37.205730318557265,False
1931,0,45.27579937898592,29.89094086507124,45.27579937898592,False
1932,1,53.38612401315295,31.058062376146964,53.38612401315295,False
1933,4,40.87874834961809,28.820683024936457,40.87874834961809,False
1934,3,32.3314109587974,30.436125251616694,32.3314109587974,False
1935,4,33.860620837071735,31.507786285550555,33.860620837071735,False
1936,7,66.47195977719932,30.471522025362813,66.47195977719932,False
1937,7,29.18297594867297,31.729538648498696,31.729538648498696,True
1938,5,51.689861768614406,30.16361539678869,51.689861768614406,False
1939,0,16.831646966239838,30.959227583924797,30.959227583924797,True
1940,0,20.141691355645808,29.625078904058007,29.625078904058007,True
1941,10,131.07791019589754,30.25411142076955,131.07791019589754,False
1942,5,98.43661351168666,30.923186770235368,98.43661351168666,False
1943,2,35.438113785064466,30.759754764025363,35.438113785064466,False
1944,0,42.929177411058376,31.523561843513633,42.929177411058376,False
1945,6,58.85294386436589,31.51497313694548,58.85294386436589,False
1946,10,76.26831632288072,30.543188131175608,76.26831632288072,False
1947,6,47.31003515622979,29.574571088519672,47.31003515622979,False
1948,7,58.974034293428865,29.339842131049544,58.974034293428865,False
1949,2,47.80563702268625,29.79645502263581,47.80563702268625,False
1950,6,52.76484657632023,26.44289131665238,52.76484657632023,False
1951,5,70.26369660825853,31.926939559230966,70.26369660825853,False
1952,10,106.67415213026804,28.975326249678837,106.67415213026804,False
1953,2,51.394354264447486,30.55289259458382,51.394354264447486,False
1954,2,39.7340060000085,29.0510909867415,39.7340060000085,False
1955,6,52.008747703400005,30.836267929820966,52.008747703400005,False
1956,6,58.60520326059364,30.80428493934136,58.60520326059364,False
1957,1,8.108195522725522,29.89520972230751,29.89520972230751,True
1958,10,49.0427825846765,28.976623840565885,49.0427825846765,False
1959,2,26.29578563740442,30.114746737137676,30.114746737137676,True
1960,5,87.9860889909774,30.831828733668747,87.9860889909774,False
1961,4,83.11689805048516,30.71995429786883,83.11689805048516,False
1962,4,57.746070331895154,28.969508827778924,57.746070331895154,False
1963,7,66.06709580542854,30.86309719645492,66.06709580542854,False
1964,6,75.46016743123074,29.94281666438076,75.46016743123074,False
1965,6,95.21250302756334,29.847497540074546,95.21250302756334,False
1966,1,46.471900237455415,30.441748380826446,46.471900237455415,False
1967,5,69.82095163114327,28.664890089756476,69.82095163114327,False
1968,7,73.14280952435251,30.1028509952417,73.14280952435251,False
1969,5,38.97258379885417,30.02781789207322,38.97258379885417,False
1970,3,45.2453820747928,27.757407850288264,45.2453820747928,False
1971,4,53.927652202915866,30.74575247304752,53.927652202915866,False
1972,7,71.14067112655934,29.618226130917087,71.14067112655934,False
1973,10,112.37885283983854,29.77947162449892,112.37885283983854,False
1974,0,15.667930411287779,30.088901216017984,30.088901216017984,True
1975,0,24.995275111174188,30.911624607900208,30.911624607900208,True
1976,10,173.46924988816824,29.88911903753991,173.46924988816824,False
1977,6,32.43840684195618,29.52953965984382,32.43840684195618,False
1978,4,44.01688510707277,30.182122761049804,44.01688510707277,False
1979,5,55.81162386416237,30.364236329555236,55.81162386416237,False
1980,3,37.01994493216681,30.525976199770028,37.01994493216681,False
1981,5,70.30922427961819,28.63846559187857,70.30922427961819,False
1982,3,48.327925095459975,30.068720408428174,48.327925095459975,False
1983,6,37.62277236628157,29.56341793859859,37.62277236628157,False
1984,2,15.66563807538521,30.573419712027405,30.573419712027405,True
1985,0,12.93884323519515,31.79902453285011,31.79902453285011,True
1986,5,60.16919629794634,29.950422805706864,60.16919629794634,False
1987,4,25.207412150341742,29.734803319261022,29.734803319261022,True
1988,5,47.76825665151514,29.777761092684134,47.76825665151514,False
1989,6,50.59284112912129,30.296885384246252,50.59284112912129,False
1990,0,47.01858483149222,30.815311897803102,47.01858483149222,False
1991,4,42.54990586302106,30.17079340093243,42.54990586302106,False
1992,1,7.434658509771414,29.994758263361987,29.994758263361987,True
1993,1,50.986400376017215,31.303551785623082,50.986400376017215,False
1994,10,60.318766623400016,28.781361289366885,60.318766623400016,False
1995,5,92.25685373586964,29.716337483188205,92.25685373586964,False
1996,3,69.67702804977125,28.514519319809803,69.67702804977125,False
1997,4,61.1027182547842,29.318105174770984,61.1027182547842,False
1998,7,44.2517427161309,30.94900958951434,44.2517427161309,False
1999,1,41.29291658200959,29.31592133394788,41.29291658200959,False
2000,6,58.38161997944842,30.793399594065626,58.38161997944842,False
2001,6,71.90951858589047,31.175161894504956,71.90951858589047,False
2002,0,27.06582330685151,31.196841380756204,31.196841380756204,True
2003,3,37.38476433342123,28.98927588342843,37.38476433342123,False
2004,1,36.55940160164778,28.94831309789667,36.55940160164778,False
2005,6,76.00969648594125,29.762302413312007,76.00969648594125,False
2006,5,32.55193034785234,28.475428601396235,32.55193034785234,False
2007,10,47.47964997466708,31.15945879359879,47.47964997466708,False
2008,7,42.03400977497852,29.244162376403207,42.03400977497852,False
2009,3,46.94285879779774,30.56806701105521,46.94285879779774,False
2010,2,24.75272795905351,29.68271858978052,29.68271858978052,True
2011,6,46.13761678763198,30.943812984258432,46.13761678763198,False
2012,10,109.9847892611759,28.84511496237713,109.9847892611759,False
2013,2,25.341897732747295,30.19084705469452,30.19084705469452,True
2014,5,67.0119578476603,29.54154678119208,67.0119578476603,False
2015,10,113.63956543088881,29.322217821100867,113.63956543088881,False
2016,4,39.90807649931916,27.650275149085253,39.90807649931916,False
2017,2,31.602520901694085,29.36413510348916,31.602520901694085,False
2018,3,41.986910258664274,30.861294604060937,41.986910258664274,False
2019,6,49.4873754266542,30.35838764413311,49.4873754266542,False
2020,3,23.44453031341666,28.72213378106193,28.72213378106193,True
2021,5,87.99350608807032,30.59230557926105,87.99350608807032,False
2022,5,37.2435492302289,31.643754574134224,37.2435492302289,False
2023,7,75.5264337332014,30.73782936290989,75.5264337332014,False
2024,4,63.73825430896955,30.073232212482534,63.73825430896955,False
2025,1,33.721506503256315,29.633334602708484,33.721506503256315,False
2026,0,22.935596076446053,30.01213081773855,30.01213081773855,True
2027,4,49.740992669775366,29.640115989483228,49.740992669775366,False
2028,4,38.65384512832037,30.48359197032887,38.65384512832037,False
2029,10,105.92921697219313,27.35055306864556,105.92921697219313,False
2030,6,74.7408606821857,29.930258337081057,74.7408606821857,False
2031,3,27.785025798229707,29.359171828891977,29.359171828891977,True
2032,1,49.35665708659706,30.83287718475451,49.35665708659706,False
2033,3,27.34679831876312,29.597290593469033,29.597290593469033,True
2034,1,34.701170963629444,30.53335446979464,34.701170963629444,False
2035,5,27.71646136169965,30.961063854786424,30.961063854786424,True
2036,3,20.20575664087232,32.608666412584434,32.608666412584434,True
2037,7,56.896089758955256,30.58236571625749,56.896089758955256,False
2038,6,72.77716923487364,31.864320308487294,72.77716923487364,False
2039,0,11.394169092035876,30.29917788025467,30.29917788025467,True
2040,3,72.48507980517907,31.20127126904289,72.48507980517907,False
2041,1,16.238687891807007,30.241346260991914,30.241346260991914,True
2042,5,45.74290643224908,30.404602471385292,45.74290643224908,False
2043,7,83.11843556469546,29.783204900958477,83.11843556469546,False
2044,6,45.20307811165681,31.541040728845093,45.20307811165681,False
2045,7,57.92102557023714,30.431049008991444,57.92102557023714,False
2046,7,51.933945454336396,30.51865496569934,51.933945454336396,False
2047,3,28.828182495483237,28.828973417480526,28.828973417480526,True
2048,6,44.73323293457552,29.09912426418478,44.73323293457552,False
2049,2,45.01135146947297,30.305552338492994,45.01135146947297,False
2050,3,65.4254281303231,28.296529031975812,65.4254281303231,False
2051,4,69.13654052056157,29.3302028700576,69.13654052056157,False
2052,10,135.4130312494945,28.343180529022284,135.4130312494945,False
2053,3,32.87676275188291,30.071076961231746,32.87676275188291,False
2054,3,30.357544091935647,30.43369441893955,30.43369441893955,True
2055,6,52.45507695106781,29.954830061197985,52.45507695106781,False
2056,2,31.49841105475667,29.013221325757335,31.49841105475667,False
2057,7,38.621971866804586,28.43200134173681,38.621971866804586,False
2058,5,21.705282108200592,30.4928425528115,30.4928425528115,True
2059,7,121.30274471868401,28.161703336937517,121.30274471868401,False
2060,3,30.796484379737585,29.919860004795016,30.796484379737585,False
2061,7,54.251545186208396,31.54306814883533,54.251545186208396,False
2062,0,48.90679243348626,31.44684459101063,48.90679243348626,False
2063,5,89.2418692841559,29.289284281939796,89.2418692841559,False
2064,4,28.59681640957015,30.547551006016764,30.547551006016764,True
2065,1,20.327185914839024,30.80259621353894,30.80259621353894,True
2066,6,52.68135609073549,30.99418902492285,52.68135609073549,False
2067,2,18.196004955844533,30.457389358009898,30.457389358009898,True
2068,5,69.69812072106261,29.225346163650492,69.69812072106261,False
2069,3,55.963960906928975,28.07293778288331,55.963960906928975,False
2070,0,17.015077523102683,28.885970818774073,28.885970818774073,True
2071,5,63.03298668110807,31.556515488590563,63.03298668110807,False
2072,6,114.7739065428798,29.440454652681364,114.7739065428798,False
2073,4,29.485243162113942,30.636626789369892,30.636626789369892,True
2074,4,77.72635415556911,31.126149468819925,77.72635415556911,False
2075,4,15.694659746085579,28.461464392881666,28.461464392881666,True
2076,10,114.48611991744872,29.14405252322851,114.48611991744872,False
2077,0,39.91362501823316,29.219522218975644,39.91362501823316,False
2078,6,45.47225734631247,29.533361409906902,45.47225734631247,False
2079,6,96.46657469694132,28.234936433813004,96.46657469694132,False
2080,7,61.16956833000921,30.089451929091787,61.16956833000921,False
2081,4,56.25303066747979,30.867316295744057,56.25303066747979,False
2082,6,52.95664732062258,30.4284056564625,52.95664732062258,False
2083,4,28.655598179743993,30.82064341336297,30.82064341336297,True
2084,0,13.94251087985069,30.34139148187621,30.34139148187621,True
2085,7,52.57608077047109,29.278847111842605,52.57608077047109,False
2086,2,26.238914844045585,29.896613500276587,29.896613500276587,True
2087,10,55.990611887320576,29.542360117689558,55.990611887320576,False
2088,2,49.87018786426237,30.187394164082246,49.87018786426237,False
2089,3,37.098760837049184,29.400221670906955,37.098760837049184,False
2090,10,133.8663756488657,31.005795765735527,133.8663756488657,False
2091,5,65.92516658979245,29.819404793850754,65.92516658979245,False
2092,5,43.27433094083469,29.742732975182992,43.27433094083469,False
2093,5,40.412142052125816,29.150034661264876,40.412142052125816,False
2094,3,32.08098703688732,30.181835188565245,32.08098703688732,False
2095,5,44.467844765474496,29.66173619935318,44.467844765474496,False
2096,1,34.675231208340485,29.212989970983124,34.675231208340485,False
2097,6,47.08713665764564,28.88069898044505,47.08713665764564,False
2098,6,78.60071310263102,31.332633236780772,78.60071310263102,False
2099,2,24.483471191341312,29.36442163702605,29.36442163702605,True
2100,10,111.85692585554875,30.332947715051986,111.85692585554875,False
2101,6,70.06607975677375,30.435733267466002,70.06607975677375,False
2102,10,123.47023811123442,28.564414070635365,123.47023811123442,False
2103,3,58.5935631299969,28.363561833924432,58.5935631299969,False
2104,4,38.85258634511755,29.348949748286724,38.85258634511755,False
2105,7,98.0953391500677,30.490350187099118,98.0953391500677,False
2106,1,44.27763716734877,31.37018768484139,44.27763716734877,False
2107,3,43.71423651522846,28.91705326866347,43.71423651522846,False
2108,2,17.799366466862093,29.372991698623697,29.372991698623697,True
2109,6,41.30680493641206,27.432575066994033,41.30680493641206,False
2110,5,56.75243100136816,31.166865890373376,56.75243100136816,False
2111,7,95.41735457531153,30.597459454302726,95.41735457531153,False
2112,3,41.03078671738679,28.805729086521637,41.03078671738679,False
2113,6,97.80767328939795,32.012962392984505,97.80767328939795,False
2114,3,25.888500872710292,29.908871393179954,29.908871393179954,True
2115,4,44.861827212921916,31.126524321695946,44.861827212921916,False
2116,10,87.38437057262462,29.250038733307623,87.38437057262462,False
2117,7,70.41387254001413,30.11135396815511,70.41387254001413,False
2118,2,13.871107194806212,31.02211257766615,31.02211257766615,True
2119,2,43.62236592516103,30.02867809185134,43.62236592516103,False
2120,10,56.55008389053629,29.793069327385258,56.55008389053629,False
2121,0,27.259404095348614,28.737720056715638,28.737720056715638,True
2122,4,36.03500545246457,29.517794133897944,36.03500545246457,False
2123,10,114.81825371814918,30.978130141072725,114.81825371814918,False
2124,0,29.685648648697374,29.606432829989593,29.685648648697374,False
2125,4,66.773161495418,28.77645184730234,66.773161495418,False
2126,0,18.174866030273748,29.20343242112044,29.20343242112044,True
2127,5,81.89849239475052,30.639983299180425,81.89849239475052,False
2128,5,59.18265244561205,30.473327093634676,59.18265244561205,False
2129,2,24.322950027514388,29.332861361383575,29.332861361383575,True
2130,4,98.84688443583005,30.814316110078767,98.84688443583005,False
2131,4,57.246791777545575,29.073212112017483,57.246791777545575,False
2132,0,32.696839198433196,30.8207023977833,32.696839198433196,False
2133,3,10.849792763190907,30.04157695239736,30.04157695239736,True
2134,1,12.733722947487326,30.45163966045756,30.45163966045756,True
2135,4,58.532579883678295,29.291113562947285,58.532579883678295,False
2136,5,36.52495384453278,31.473065969319837,36.52495384453278,False
2137,1,16.763043356208065,30.37116690137345,30.37116690137345,True
2138,1,17.082711404563458,30.62414870036168,30.62414870036168,True
2139,10,112.7121994711679,29.143421828744735,112.7121994711679,False
2140,0,13.195101937353455,28.981240944721698,28.981240944721698,True
2141,1,32.90657702924362,29.98418712020304,32.90657702924362,False
2142,7,89.89669971175398,29.563015952157464,89.89669971175398,False
2143,10,87.53200964883403,29.91726138185418,87.53200964883403,False
2144,7,99.81770676889798,28.3399960394129,99.81770676889798,False
2145,2,56.4472079322227,29.286881476217573,56.4472079322227,False
2146,6,87.64784981896975,29.235365885527766,87.64784981896975,False
2147,6,26.962450026436574,28.46118131137105,28.46118131137105,True
2148,10,97.73997467972406,29.955920646620676,97.73997467972406,False
2149,2,29.70087403196586,29.17016940272737,29.70087403196586,False
2150,10,110.15195059019129,29.923853026496925,110.15195059019129,False
2151,0,26.734399208721406,30.126255936320824,30.126255936320824,True
2152,7,67.87791805647623,28.789123302307647,67.87791805647623,False
2153,3,16.726612255737656,30.77708473115107,30.77708473115107,True
2154,2,58.77633624498881,27.706567516928338,58.77633624498881,False
2155,1,37.367205294936774,30.35414978757132,37.367205294936774,False
2156,0,29.00325832580421,30.329921520891837,30.329921520891837,True
2157,7,28.799167185090244,30.534024574445287,30.534024574445287,True
2158,2,23.938356691370316,31.31029043607922,31.31029043607922,True
2159,4,51.663587951806186,29.347618555782237,51.663587951806186,False
2160,10,93.21744973266316,28.10859340684939,93.21744973266316,False
2161,1,32.514024896342875,30.861353188815105,32.514024896342875,False
2162,4,16.389010553323246,30.381481626348247,30.381481626348247,True
2163,0,26.166024383564547,29.811491494841906,29.811491494841906,True
2164,7,97.93341084058946,28.125835802096265,97.93341084058946,False
2165,5,37.79789605649514,31.048972805023556,37.79789605649514,False
2166,0,13.217447017333843,29.17180052053643,29.17180052053643,True
2167,10,120.0111978762153,29.82717012580181,120.0111978762153,False
2168,5,82.42024669180843,30.55980590734972,82.42024669180843,False
2169,2,31.52985342453752,31.957625693277638,31.957625693277638,True
2170,10,73.0771550554546,28.707324058920754,73.0771550554546,False
2171,10,71.20272651033315,29.288303334467518,71.20272651033315,False
2172,3,58.09542691696131,29.46204590964076,58.09542691696131,False
2173,1,9.448007097150107,32.00927621744506,32.00927621744506,True
2174,7,48.44439605042415,30.180176313878274,48.44439605042415,False
2175,3,14.279311699720733,29.00993460552512,29.00993460552512,True
2176,7,49.55953395446562,29.98331344101195,49.55953395446562,False
2177,7,61.94512104165019,29.385263302026424,61.94512104165019,False
2178,3,37.67698611809195,28.46831718468978,37.67698611809195,False
2179,6,50.04281119825262,29.78554434182242,50.04281119825262,False
2180,6,40.51796165838228,30.39463747708813,40.51796165838228,False
2181,10,89.33985262127776,30.7128413843655,89.33985262127776,False
2182,7,59.061292531277786,30.588787799352684,59.061292531277786,False
2183,10,76.85608180560693,31.057985975602495,76.85608180560693,False
2184,1,25.31557770165615,29.43279738441756,29.43279738441756,True
2185,1,25.577478445361457,30.90667708623188,30.90667708623188,True
2186,6,82.18744153316773,30.854542944042013,82.18744153316773,False
2187,1,39.74233996397202,30.704787642801087,39.74233996397202,False
2188,1,35.578640340263576,30.157619152458473,35.578640340263576,False
2189,7,50.50119588546719,31.09262743476499,50.50119588546719,False
2190,2,19.596800369082246,29.13852465225409,29.13852465225409,True
2191,4,31.981137011802325,31.235674702311954,31.981137011802325,False
2192,3,27.35961582306025,29.08721430135478,29.08721430135478,True
2193,7,60.489514314726804,28.428162152338217,60.489514314726804,False
2194,7,104.69962236051938,30.41901088774234,104.69962236051938,False
2195,10,99.110573763608,29.720843811155564,99.110573763608,False
2196,0,59.24633969609165,28.38057703060103,59.24633969609165,False
2197,1,64.15056805046392,29.28962586788862,64.15056805046392,False
2198,4,60.6308959298301,29.531671079568564,60.6308959298301,False
2199,4,46.69313775910594,30.46059641269784,46.69313775910594,False
2200,2,25.13798501631733,29.701763230889885,29.701763230889885,True
2201,10,146.63939672557922,28.92819761114585,146.63939672557922,False
2202,6,46.090531190540226,31.01462973327133,46.090531190540226,False
2203,6,25.749967779683733,29.321512745014854,29.321512745014854,True
2204,1,31.50369715386132,27.941461888063756,31.50369715386132,False
2205,1,31.37728894840573,29.919520640414774,31.37728894840573,False
2206,5,55.748062656127544,30.78630363132277,55.748062656127544,False
2207,5,37.17334923955893,27.998161209272926,37.17334923955893,False
2208,2,13.626184208542684,29.181683265941647,29.181683265941647,True
2209,5,45.155116205434645,28.84413925029104,45.155116205434645,False
2210,0,49.281486434381364,29.7441183448936,49.281486434381364,False
2211,2,36.393151554363804,30.067269719511163,36.393151554363804,False
2212,10,108.01706924492788,31.00219693718753,108.01706924492788,False
2213,2,5.971827711224387,28.15314475057223,28.15314475057223,True
2214,6,57.76600302577934,29.84547023681425,57.76600302577934,False
2215,3,36.00313486395917,29.302289163749315,36.00313486395917,False
2216,10,104.94433492018659,29.469740602284073,104.94433492018659,False
2217,10,109.41265358198352,29.4965114651333,109.41265358198352,False
2218,6,80.51206469654375,28.799963726392342,80.51206469654375,False
2219,5,43.78365615252929,31.275011245643185,43.78365615252929,False
2220,4,33.75618098840779,28.08189412096856,33.75618098840779,False
2221,0,14.447554355898568,31.287499321921885,31.287499321921885,True
2222,6,21.850989094030304,30.80755242432071,30.80755242432071,True
2223,1,34.35446868154828,30.1665365973746,34.35446868154828,False
2224,10,126.96752315416474,31.30389579552454,126.96752315416474,False
2225,0,8.440645859868498,28.98894994694919,28.98894994694919,True
