,true
2149,3.420627083816234
2150,4.2404850408410075
2151,5.413531106078905
2152,3.9672198879593594
2153,4.191297478127459
2154,2.941956659004786
2155,4.129929939518137
2156,3.610938349119631
2157,3.8007129335370387
2158,3.846712384474772
2159,4.10818160153513
2160,3.9534191730227812
2161,4.126762338780059
2162,4.0008682413381935
2163,4.062676328845622
2164,4.102515445761326
2165,3.822783481176951
2166,4.9205126507420145
2167,3.2315052008783196
2168,2.8445456044026223
2169,4.766976700613501
2170,3.7443148517906057
2171,4.311887881764591
2172,4.081644402131584
2173,3.979867355624741
2174,4.9905068639709755
2175,4.021399557812545
2176,3.7760213714812947
2177,4.530418758781153
2178,5.590480279328161
2179,4.206746801407275
2180,3.857946719603523
2181,3.6901773198932304
2182,3.819917049058853
2183,4.6133839627985145
2184,2.9880522600823594
2185,3.8945448355449312
2186,4.450103856615399
2187,3.8464303740203047
2188,3.994091510324462
2189,3.460489871724403
2190,3.778941726343706
2191,3.6948664316415316
2192,3.636829632119346
2193,4.935109643542734
2194,3.0691727541608183
2195,4.17631810658323
2196,4.161275484156308
2197,3.7869124122456927
2198,4.525911257413756
2199,4.348058953703772
2200,3.4916213953535973
2201,3.552275903050515
2202,2.9109574260264592
2203,3.479081314391124
2204,4.170079473904987
2205,3.702784730922628
2206,3.2723286678194095
2207,4.349897156649613
2208,4.12219530796983
2209,3.9403669944966992
2210,4.309240505701113
2211,3.521465898762497
2212,3.84346371326164
2213,4.0451178478121825
2214,3.0685275308264024
2215,3.6994339367849456
2216,4.738115423684673
2217,4.0064180447684
2218,4.103516108712436
2219,4.715227195534185
2220,4.43986498294034
2221,3.8555518954309553
2222,3.460605245328686
2223,3.209228859638451
2224,3.154102166028202
2225,4.331487352750726
2226,3.670408105873579
2227,4.320915110995351
2228,3.044709758581817
2229,4.206402256992104
2230,4.298723488137446
2231,4.331087003016799
2232,3.7418908027842424
2233,4.411524934430946
2234,4.2415306085211615
2235,4.367068998440028
2236,4.038774259465283
2237,3.9950488885402335
2238,3.8836160314147756
2239,4.223961968649901
2240,3.717134893707552
2241,4.182793940904406
2242,3.874217485308999
2243,3.874633311580594
2244,4.261967463809529
2245,3.833419251183067
2246,3.565779285825975
2247,3.8503863311487216
2248,3.890613679899887
2249,4.718809583459228
2250,4.311668792716228
2251,4.5036873164669435
2252,4.411377322099588
2253,3.731241351097248
2254,3.5603470106617348
2255,4.656313671619031
2256,3.8899153890337335
2257,3.8501964487320013
2258,3.7347941743599242
2259,3.8997895978962487
2260,4.516854970172536
2261,3.3143546840360782
2262,3.710346347234349
2263,4.124269546006191
2264,4.6320949671754255
2265,4.018079826806105
2266,3.3733615605829437
2267,4.549221075689637
2268,4.481570493351271
2269,3.49725390205481
2270,5.1345246802070035
2271,4.0020603526697744
2272,4.05139506710234
2273,4.231850338857641
2274,4.422141873115066
2275,4.171657090208251
2276,4.110044787650198
2277,4.453329451627737
2278,3.1006905037296866
2279,3.9979104370746574
2280,4.108918064338209
2281,3.650106932536324
2282,4.4719871310227335
2283,3.8564381684724176
2284,3.438499682928967
2285,4.329362845465038
2286,3.455548799142948
2287,4.794343891505416
2288,4.106289804110456
2289,3.479311575990983
2290,3.874579709725039
2291,3.7198511084294994
2292,4.856074684667709
2293,4.537197227201057
2294,4.452202797871958
2295,3.9553184032064412
2296,3.2935283710250065
2297,3.613315351017328
2298,2.71443294452774
2299,4.4092492575716715
2300,3.9077640481120612
2301,3.911899690372764
2302,4.838655517252751
2303,4.017545629118898
2304,4.326442810540227
2305,4.107624053583518
2306,4.566998604075545
2307,3.9049671348247657
2308,3.8820395506831917
2309,3.5769239476867862
2310,3.952277928602038
2311,3.7195363343261967
2312,3.728368887303281
2313,4.444289985401358
2314,4.007166274872367
2315,4.1725356835015806
2316,4.06710779476389
2317,4.1949476872170175
2318,4.344575871664603
2319,3.6137355655105816
2320,3.220346641615852
2321,3.6676721698199537
2322,3.566656240364057
2323,3.549553004370971
2324,3.812858049836156
2325,3.924586423273424
2326,3.9884156463938565
2327,3.890944497983348
2328,3.5733293590013693
2329,4.2363902282635655
2330,3.866679152236412
2331,3.882176708679231
2332,4.836145542031864
2333,4.266943560142957
2334,4.413344589418723
2335,4.2124006389521185
2336,4.402330530747421
2337,4.150849725890609
2338,3.577978339790156
2339,3.753412512015565
2340,3.9220446381638765
2341,4.142563494013808
2342,3.913973085784325
2343,3.541813620353201
2344,5.021206025623459
2345,3.409285096085312
2346,3.7812650797708214
2347,3.634228625309459
2348,4.3539190727727135
2349,4.442628884555771
2350,3.6289303499095364
2351,3.9789771400940275
2352,3.811057072445547
2353,3.862140281619725
2354,4.013915563002308
2355,3.638841533351323
2356,3.8757858168847363
2357,4.51543198220707
2358,4.829673860522687
2359,4.135175682592358
2360,3.9911263707790128
2361,4.282966424433842
2362,3.79371462988349
2363,4.317220675800193
2364,3.5050796841869145
2365,4.735666114838731
2366,3.440093320555283
2367,4.077456524393957
2368,4.0330005040169254
2369,3.927969503405887
2370,3.6054147845041125
2371,4.524115068845651
2372,4.073373738829541
2373,4.409847908602134
2374,4.064401227518275
2375,4.533735295409029
2376,4.275287147028235
2377,3.531349246060055
2378,4.282578544421285
2379,3.908801979638392
2380,3.444881124571672
2381,4.355969417247552
2382,3.8813359204880284
2383,4.045588237361992
2384,4.008724678351603
2385,3.1770238696966757
2386,4.078162395982318
2387,3.8177172559304866
2388,3.4493132450477453
2389,4.621027436189933
2390,4.1198374895545395
2391,4.357435012386967
2392,4.377787345004576
2393,4.72224599386294
2394,4.275297685329931
2395,4.732584387462062
2396,4.149255808657506
2397,4.063845084678459
2398,5.12261242933364
2399,3.962290299925518
2400,3.331443304582397
2401,4.272968867838533
2402,3.4602221267721056
2403,4.6734411511167915
2404,4.0303922167937465
2405,4.225781672376618
2406,3.0997411983768925
2407,4.04107867527445
2408,4.6361262635016685
2409,4.340211569003708
2410,4.672166647151693
2411,3.809997125580264
2412,4.643611489404186
2413,3.7939654750053333
2414,3.6283180083916973
2415,3.79584588706555
2416,4.928281963829059
2417,3.909929850959611
2418,3.391303189542789
2419,4.82937225155301
2420,4.642357386382398
2421,4.2633135019318535
2422,4.066084816256908
2423,4.602776937124912
2424,3.5079844555381894
2425,3.659075345085341
2426,3.3014495008277
2427,4.399106025117164
2428,5.082499543117419
2429,4.764864165558481
2430,3.704557553955296
2431,4.063271939544409
2432,3.2003179694814525
2433,3.6754450106839363
2434,4.2079651956477075
2435,4.5744626605714895
2436,3.915470229826262
2437,3.399528145643049
2438,4.274185421842528
2439,4.086106993530289
2440,3.693422676799809
2441,3.229491524996009
2442,3.925067731341679
2443,3.6351846983284264
2444,4.700047872734918
2445,3.5428769031468392
2446,3.869985640343696
2447,4.547462676818298
2448,4.224473888431594
2449,4.576714668674324
2450,3.681072050687631
2451,4.601381341537705
2452,4.911767857458956
2453,3.143554488479915
2454,4.208864260886234
2455,4.456674482835239
2456,5.0565599469955345
2457,4.066053693925156
2458,3.9588727322345876
2459,4.109863305978725
2460,4.155634368394714
2461,4.1744319417278355
2462,3.4079099641283297
2463,4.669263676013317
2464,4.407532171216626
2465,3.4577617913525316
2466,3.964599198860057
2467,4.121900302013384
2468,3.6272655509682306
2469,3.0084109825403065
2470,3.7248101054882348
2471,4.060003113144041
2472,4.761163750874369
2473,3.3199749415448134
2474,3.868979395410367
2475,3.9014518923618704
2476,3.730542758580148
2477,4.429415386889638
2478,4.307258003363023
2479,3.2935984400567984
2480,3.9032802467973267
2481,3.9514334957583666
2482,4.252011408117225
2483,4.052857144420214
2484,4.216034950842302
2485,4.212613489241253
2486,3.780207470484506
2487,3.93042385481919
2488,4.139311173679622
2489,4.789456679013425
2490,4.36324966381083
2491,4.636377767253359
2492,3.7323900813032633
2493,3.381750389801308
2494,3.772342334886169
2495,3.4683279907640268
2496,4.096548261355891
2497,3.4114906430529466
2498,4.692529422781659
2499,3.750368268899909
2500,3.931655363517538
2501,3.8547938689731525
2502,4.0066073374070905
2503,4.14572499992458
2504,3.6141516695309988
2505,3.853407827334794
2506,4.511096176827329
2507,5.450494908429189
2508,4.327718468138974
2509,4.590091265854016
2510,4.300521715300097
2511,4.579338262638063
2512,4.224453387910589
2513,3.5758836680401815
2514,3.0104005836489343
2515,4.002437622899679
2516,3.733915834216288
2517,3.8639464153941914
2518,4.1518224067012985
2519,4.347790004882059
2520,3.546130261950578
2521,3.973028664153802
2522,4.832562754024264
2523,4.220706960561045
2524,3.7770129905602405
2525,4.743152818234195
2526,4.445991324407016
2527,3.931993075148981
2528,4.679836336189134
2529,4.57364022497701
2530,4.300389625169617
2531,3.7343760020519112
2532,3.703024801612099
2533,4.0421191990345875
2534,4.139930812374095
2535,4.861599116081699
2536,4.676087223886815
2537,3.632939431574858
2538,4.152069405318733
2539,4.511449003876025
2540,3.660388996227962
2541,4.647407866835701
2542,3.7633049344889273
2543,4.483131043793237
2544,3.386951749763298
2545,3.408155499515292
2546,3.7706653666766288
2547,3.3940215919586856
2548,3.4814443002199935
2549,3.515809771737354
2550,3.9871847555551847
2551,5.04839820965069
2552,3.30257529310976
2553,4.6767945797775035
2554,4.004470693259206
2555,3.3970730164970395
2556,4.700329057515491
2557,3.5910633588611356
2558,3.7657691703246745
2559,3.470744535568607
2560,4.056161317798744
2561,4.685459445130934
2562,4.273659041779869
2563,4.173066416210368
2564,4.466653908255479
2565,3.8947660156623174
2566,3.5670737952531515
2567,3.4916510327519505
2568,3.7188222168986713
2569,4.791957339130397
2570,4.205420161701488
2571,3.0458923752222917
2572,5.475967441032752
2573,4.355534225100377
2574,4.33418745981897
2575,3.3981551427719183
2576,3.8522338659585227
2577,4.09359036515335
2578,3.8015979228999788
2579,3.2522740752509924
2580,4.672771850258368
2581,3.930833374948704
2582,3.7489371350468086
2583,3.8966489684479697
2584,4.297803314062718
2585,3.5706520553551626
2586,3.7281093505919976
2587,3.911659140417611
2588,3.654241313686964
2589,4.084408185454511
2590,3.5040589741038994
2591,4.316375472842827
2592,4.0388879492551295
2593,4.436731654223178
2594,4.763106620520789
2595,3.5263435881195337
2596,3.587456919862177
2597,4.558529182753231
2598,3.2672590156832713
2599,4.364488779660068
2600,3.877149179336121
2601,3.1678474310146076
2602,4.545361504415163
2603,3.7546947077093913
2604,4.355929578024894
2605,5.123276138464607
2606,3.5136729375765867
2607,4.06546460449901
2608,3.8012306797389566
2609,3.671772120089357
2610,3.6055220925333726
2611,4.23654630067644
2612,3.772067903414926
2613,4.201631420854469
2614,4.226814022820693
2615,3.535139801408385
2616,3.5600980472867874
2617,2.6703454672378255
2618,4.050292097074869
2619,4.185069930815843
2620,3.9333324960530622
2621,3.6540296207485428
2622,4.084507883608182
2623,4.4704693620484806
2624,4.251314793780503
2625,4.146137591220427
2626,3.668934542543755
2627,3.2844635704934007
2628,3.3937206115746705
2629,3.84739648275554
2630,4.19295578723984
2631,3.234478369936806
2632,4.286305502093075
2633,3.2365288876819873
2634,3.068112419089622
2635,3.713600958495263
2636,4.421268051648886
2637,4.258597981639959
2638,3.8627553283593072
2639,4.199355073340935
2640,4.500049902921697
2641,4.46166227728334
2642,3.3352915894750375
2643,4.229211747078234
2644,4.505359257713434
2645,5.057784656025666
2646,4.261233444239182
2647,3.7114470745016837
2648,4.1360842197037595
2649,4.447063704243694
2650,3.449978437471759
2651,4.706469042042496
2652,3.1571193684218963
2653,3.7455214173805724
2654,3.8723511355610807
2655,4.15242308805928
2656,4.08924798694359
2657,4.486356107516912
2658,3.6509204337486225
2659,4.424645634823253
2660,4.32126446190934
2661,4.9958015839534
2662,3.8150457615635562
2663,4.889815625143021
2664,3.3057462169823504
2665,3.5717198970475397
2666,3.137473659542994
2667,3.6021355547688114
2668,3.2863054986551608
2669,3.1651119244949957
2670,3.699034319739379
2671,3.90999025238233
2672,3.8545987325399573
2673,4.485497129473863
2674,3.6423628731240334
2675,3.4474056244641162
2676,3.761373631737481
2677,4.023566972994314
2678,3.896405043801781
2679,3.945309906721599
2680,5.451033017049903
2681,3.744737577793224
2682,4.4468368307582224
2683,4.260792116144811
2684,3.235946164597836
2685,3.8716920988725776
2686,4.08171221555564
2687,3.711552052332272
2688,3.427137721374561
2689,4.457245786175852
2690,4.070209342165427
2691,4.694701602789316
2692,4.231533150133856
2693,4.875198250312537
2694,3.3824892825312975
2695,4.280253214111108
2696,4.038054421708368
2697,3.7250986969837885
2698,4.353200648923253
2699,3.7418162407298827
2700,4.381345120056805
2701,3.796205878297087
2702,3.495168020790862
2703,3.8712889711793483
2704,3.421959635707512
2705,3.765758227521703
2706,3.630600886103699
2707,4.542475740155241
2708,3.6388102050248006
2709,3.2310350576874356
2710,3.991562951870101
2711,4.359210138840405
2712,4.190475145061171
2713,4.209113874781224
2714,3.347705168298533
2715,4.334000870680708
2716,3.9038855990184245
2717,3.6651980665614228
2718,4.277046298004641
2719,4.076971144628448
2720,4.257550134186207
2721,4.538374725174461
2722,4.8536509072769665
2723,3.5854684002266555
2724,3.333165333193823
2725,4.2031544644335
2726,3.3591883918396475
2727,4.004289675184856
2728,3.772251300379501
2729,4.016617717019121
2730,3.9740754522319706
2731,4.156016417123371
2732,4.009552592386281
2733,4.159548880057254
2734,3.637904944844015
2735,4.52389403303935
2736,4.130223564151077
2737,4.159436633500214
2738,4.196862578795056
2739,3.9788390866717567
2740,4.336164497526827
2741,3.7986779786119227
2742,3.027258615003161
2743,4.305405077659703
2744,4.4231067374549475
2745,3.274698522987385
2746,4.927093512885667
2747,4.765993300995509
2748,4.512560730399907
2749,3.111587981040833
2750,3.7817400566076045
2751,3.63383728765721
2752,3.680978884191371
2753,3.5340419968868986
2754,4.137673078521492
2755,3.786221041200944
2756,4.065342766082335
2757,3.702416803413828
2758,3.488363347017879
2759,3.482603897353416
2760,4.321654018901301
2761,3.1113844798340713
2762,4.176019049528922
2763,3.984389554786896
2764,3.4460722002790716
2765,3.9330398551763563
2766,3.7189728732843177
2767,4.235064847895639
2768,4.004039689439323
2769,3.551328759892476
2770,4.066539249462219
2771,4.6632658754260925
2772,3.7235378443657283
2773,4.365992841443512
2774,4.547739717401656
2775,4.64991384669477
2776,4.673151482667724
2777,3.0557958454307252
2778,4.220412401967934
2779,3.57960249390939
2780,4.174219484606991
2781,4.072466417266819
2782,3.645158757049518
2783,3.657149175162731
2784,4.122067925655555
2785,3.7997305691152223
2786,3.5414152407626753
2787,3.385729078496692
2788,4.017749079238001
2789,3.4141888465648953
2790,4.120712292309217
2791,4.186108631135357
2792,3.7130012364609826
2793,3.1216721382424075
2794,3.13044054469664
2795,3.9313759799403365
2796,2.923746087408733
2797,4.181606185962642
2798,3.4417433127073584
2799,4.6603147212680565
2800,4.185405425996997
2801,3.3647021952289893
2802,4.437614092839487
2803,4.605471556658407
2804,4.760286388080596
2805,4.235915980520944
2806,4.334897096092985
2807,3.8703625244137645
2808,4.147370270722659
2809,4.38655383156578
2810,4.287398434599757
2811,3.932589141078432
2812,4.302188543655006
2813,3.108200912377059
2814,3.1539135759356745
2815,4.223942439126032
2816,3.425498501565722
2817,4.152230548610708
2818,4.368773500528837
2819,4.517767271674274
2820,3.7109889867808046
2821,4.287677042779399
2822,4.4279292697668
2823,4.070218928379506
2824,4.766180086003238
2825,3.7184107369676367
2826,3.9947050432586115
2827,3.676651725854535
2828,4.606694517032959
2829,3.1120741604301188
2830,4.886881018660397
2831,3.9133065343715834
2832,4.074122380849383
2833,4.0724212720951
2834,4.365087641974482
2835,3.8611323983616455
2836,2.8859830924723004
2837,4.143990248853168
2838,3.721556994988418
2839,3.3924167154686327
2840,4.353080744137575
2841,3.683714147747095
2842,4.021478572637617
2843,4.252347713380053
2844,4.194879646098837
2845,3.4028484001234354
2846,3.5570903174945196
2847,3.5199169072378003
2848,3.3803007601628816
2849,4.306548253388364
2850,4.142800457322415
2851,4.66795407672996
2852,4.181141277351424
2853,4.149497144104498
2854,4.218786141003825
2855,4.6570735353040655
2856,4.082734227714378
2857,4.539026489960612
2858,4.515820881931629
2859,3.2438892988055743
2860,3.9556420969511845
2861,3.806713329939561
2862,4.779119448889883
2863,4.520996656113707
2864,4.5564901101809605
2865,4.600183116413649
2866,4.2727904629968165
2867,3.412265278646603
2868,2.9765360624988073
2869,4.464995414984448
2870,2.7284996322889485
2871,5.012367897678475
2872,4.108955116471735
2873,3.499015309514504
2874,3.462617645549448
2875,4.100198905261941
2876,4.55937260096831
2877,3.452121953298445
2878,4.6592147991976764
2879,4.156336024984371
2880,4.017531768539265
2881,3.3811169975200652
2882,3.0478612503253153
2883,3.4819445898880774
2884,4.009436253153194
2885,5.016450139673065
2886,4.076116549520772
2887,4.535681704097043
2888,3.568758182600349
2889,4.051207863904514
2890,3.8020538903546557
2891,4.157681499439736
2892,3.905260732194034
2893,4.104877432818811
2894,4.092325842122835
2895,5.362060583364482
2896,3.9775720139683175
2897,3.9569120322409317
2898,4.788638639308417
2899,3.5133460431232
2900,4.61138106243799
2901,4.581274347446057
2902,3.910238176269174
2903,3.3284339131341034
2904,3.8488127751289674
2905,4.856058206686373
2906,4.337260823944776
2907,3.1911988001894342
2908,3.9972607563957587
2909,4.051589855195358
2910,3.832173940039193
2911,4.703299741914398
2912,3.5691245027169254
2913,3.6787379302744054
2914,3.595423113830264
2915,3.274578137228216
2916,4.318883872721953
2917,3.3427473086051203
2918,3.7006402366381517
2919,4.034526946439382
2920,4.505854835739876
2921,4.547293667615657
2922,3.2427015770487198
2923,3.8586410855032853
2924,3.281211039169651
2925,4.157731052649118
2926,4.21302866873089
2927,3.360890588815419
2928,3.891920017995767
2929,3.6283929630444143
2930,4.567339795892722
2931,4.628526013115608
2932,3.7870960396593287
2933,4.490859030306688
2934,5.1434023544468435
2935,3.271050696245178
2936,3.724285858910905
2937,4.295855806596169
2938,3.299256094841158
2939,3.4842203306319184
2940,4.283975671118542
2941,4.367179366300424
2942,3.7299332512655567
2943,4.400161462212942
2944,3.45413416066411
2945,4.228067285303338
2946,3.9175357863771003
2947,4.093498590111599
2948,4.693175550098312
2949,3.9646216441038975
2950,4.065778820910855
2951,3.9884891158113005
2952,3.749318976119641
2953,3.493646344259619
2954,3.751038641249928
2955,4.3471149457562435
2956,3.658874452328191
2957,3.2263136181382266
2958,4.034888706450641
2959,3.73259601829598
2960,4.381963609188821
2961,3.5721928910562712
2962,3.1186437027140754
2963,3.8055095206889087
2964,4.185801828418898
2965,3.4070060574565177
2966,4.030612447201376
2967,3.260761221191286
2968,3.05302400853481
2969,3.7471801784421124
2970,3.9163651700616056
2971,3.661576280331266
2972,3.3916120997294907
2973,4.355038074879794
2974,3.9869741845294326
2975,4.0591673880988
2976,4.273955793561674
2977,3.9832150166033706
2978,3.812045821407909
2979,4.4689123107358855
2980,4.150205913450094
2981,3.802495886180945
2982,4.4913552092046904
2983,4.5602104080935515
2984,4.678442588667772
2985,4.040342057852199
2986,4.031941719768049
2987,3.7779398031866
2988,3.0498976854938045
2989,3.58562938825853
2990,3.686283538376961
2991,3.908720914404082
2992,3.269481292054425
2993,3.867694564848415
2994,5.017499118654745
2995,3.6589058781486905
2996,4.753496439271375
2997,4.2467584344859395
2998,3.8506112216109694
2999,3.699861936912103
3000,3.813883219029089
3001,4.153246276509438
3002,3.893193666604958
3003,3.2691063538267575
3004,3.6163366541780064
3005,4.473015242843088
3006,4.683816211502512
3007,3.643201484921832
3008,4.761261148284296
3009,4.773791573556913
3010,4.687964339975734
3011,4.83645886513712
3012,4.911258105844985
3013,4.349018848720707
3014,3.664840982865296
3015,3.369116080516812
3016,4.725725265916212
3017,3.735691564033397
3018,3.3090495989021003
3019,3.2848818230563204
3020,4.0503565500616725
3021,4.093928331030793
3022,3.5141238858110695
3023,4.915137551893221
3024,4.720097907382018
3025,3.950241295357759
3026,3.86240279924061
3027,3.993185345449942
3028,4.528903352222301
3029,3.9595352680235796
3030,4.242058346385905
3031,4.593786803442205
3032,3.2176527159683688
3033,4.027249976032825
3034,3.6814650709507157
3035,4.465133110359376
3036,3.4118273309639457
3037,3.4565307603236595
3038,4.15621068888874
3039,4.081848886326526
3040,4.582403112538773
3041,4.135158074171032
3042,4.289804533048223
3043,4.158133371222113
3044,3.723023170040816
3045,4.038354064336821
3046,3.5730325864712458
3047,5.0238368288455515
3048,3.437108465336154
3049,3.9676343409112835
3050,5.217437653230617
3051,3.7007963052398494
3052,3.907077879244823
3053,3.7979868272709503
3054,2.801689344613669
3055,4.190981812689186
3056,3.046518037495892
3057,3.3828420526903527
3058,3.8361808409352656
3059,4.45803064549463
3060,4.995039336787407
3061,4.200431605791204
3062,3.626288371525769
3063,4.074966566997937
3064,2.8570316285940396
3065,3.7399680482682154
3066,4.099225039950948
3067,3.0015578085182035
3068,3.6324494533887037
3069,3.3578928407331845
3070,4.233095515069119
3071,4.143913370441534
3072,3.643518225859875
3073,4.140059354229221
3074,3.91684499894548
3075,4.696971226605348
3076,4.553687289310981
3077,3.0542117348892583
3078,4.64755394726269
3079,4.653766184688554
3080,4.415232894303492
3081,5.161921276573095
3082,4.347890834375784
3083,3.745734339491438
3084,3.1909640929901943
3085,3.2226301504575754
3086,3.5084392470548624
3087,4.084389537486033
3088,3.6046247426088542
3089,4.495319308204406
3090,4.414437468879752
3091,4.444863174183061
3092,3.3833540671532036
3093,3.5798858315939515
3094,3.887293451014779
3095,3.377176938965983
3096,3.4602477986417988
3097,4.4244207371209034
3098,5.031343564576542
3099,3.268089642098005
3100,4.357055854153242
3101,4.554061349179934
3102,4.217997249406858
3103,4.070650552453047
3104,4.154330393388132
3105,4.217720249596424
3106,3.963583233019778
3107,3.6123586062509743
3108,3.850826811212396
3109,4.879995613252508
3110,3.8411736756350794
3111,2.818884465148403
3112,2.9179357169629703
3113,5.039582349123397
3114,4.415172730052972
3115,4.165466644631228
3116,3.919628186018101
3117,3.4471614412789444
3118,4.539555708887475
3119,4.299409400692579
3120,3.984965455880073
3121,3.727463198708395
3122,4.900851244289949
3123,3.634820853456976
3124,4.938528138213519
3125,3.494945212398254
3126,4.5333201900986335
3127,3.653845753609737
3128,4.3955560059464505
3129,3.618130604159737
3130,4.210941455858117
3131,3.2238862930796954
3132,3.9624211393098703
3133,4.089347826518112
3134,4.422413359917873
3135,4.309199592872187
3136,3.5488096575535377
3137,4.172175199507311
3138,3.9697875162359537
3139,4.007301988748912
3140,3.324136086263466
3141,4.8308693447311875
3142,4.250098505190031
3143,4.112233936842307
3144,3.6117112486010274
3145,4.2429051025404085
3146,3.148341673009779
3147,3.3760572270704956
3148,3.818881087409455
3149,3.893847554576515
3150,3.8932349639314223
3151,4.438763414726141
3152,3.7398526436651167
3153,3.3351107198528114
3154,3.9035910918405454
3155,4.056286900457204
3156,4.530463502254707
3157,4.123779789680441
3158,3.7248035886394026
3159,4.35529966445622
3160,3.664106733259465
3161,3.8216047736691676
3162,4.644109825053745
3163,4.413457088519325
3164,3.420525970990459
3165,3.4014011933963193
3166,4.348161483823564
3167,3.826181139623524
3168,5.39826713186296
3169,4.066057184235601
3170,3.6394440664265204
3171,4.283584160909641
3172,4.204297213640844
3173,3.002809801534686
3174,4.228088512986164
3175,4.56579643306499
3176,3.373541570291946
3177,4.20196113832448
3178,4.620624052834923
3179,3.642162649698156
3180,5.203152394746868
3181,3.610974873454649
3182,4.876842392434102
3183,3.7043387232353426
3184,4.4278781318704095
3185,3.659631943430652
3186,4.352389757109325
3187,3.5750330494302873
3188,2.8339404485665525
3189,3.4194073182089637
3190,3.249518558228667
3191,4.214084799279009
3192,3.810384577357972
3193,4.70447048950826
3194,4.081348111953559
3195,4.429367014293805
3196,3.537443248326187
3197,4.161140445037163
3198,3.0498863205475186
3199,3.8549007908671977
3200,4.076392776342964
3201,3.8069824863421897
3202,3.7571313529446075
3203,4.016016423656643
3204,3.1238569599732173
3205,4.24030929475652
3206,3.769158777206575
3207,4.216972302659893
3208,4.108157371304387
3209,4.619514340389898
3210,4.770613929879301
3211,4.007629014773717
3212,4.004990060620262
3213,5.299116211424054
3214,3.91153265888167
3215,3.911595711256716
3216,4.425217766674416
3217,4.250515264652911
3218,3.7629602004969627
3219,3.2426884683592423
3220,3.198959335910705
3221,4.024720374368189
3222,4.109600058648608
3223,4.085393626217327
3224,4.010854264368524
3225,4.378614755490918
3226,4.781497109434788
3227,3.112522691672002
3228,3.9857327240074714
3229,3.6478100672951026
3230,4.840299499085275
3231,4.0172025174679105
3232,3.228850197779996
3233,4.322483358294624
3234,4.766382865666159
3235,3.485202938354783
3236,4.454521521314207
3237,4.252189313803231
3238,4.211185727207759
3239,3.2577111122115934
3240,4.7564370161054415
3241,3.393612705257663
3242,3.409969000225601
3243,2.9219871237755193
3244,3.1470032386045688
3245,3.944943861605096
3246,4.03055581676706
3247,3.8249977777367685
3248,3.7690878447963994
3249,4.158019808634359
3250,2.9799352219219877
3251,4.250644831606954
3252,4.049539741766814
3253,4.678150276473863
3254,3.9251685797334
3255,3.7705246638073517
3256,4.449697048342118
3257,4.042627110601838
3258,4.674838863408045
3259,3.809149147935964
3260,4.156701614239038
3261,4.0700950843967885
3262,4.362002610195095
3263,3.8612738220525373
3264,5.3027115980530715
3265,4.098005893738901
3266,3.101777798120628
3267,3.840628325243826
3268,4.901445238355702
3269,4.576179927005562
3270,3.4857468008751953
3271,3.9867580548259314
3272,3.304023873830527
3273,3.8545649870024534
3274,3.982011785293664
3275,4.630285470773674
3276,3.868799456991721
3277,4.563582542351644
3278,4.4333093256422025
3279,3.4459720688009456
3280,3.5903239272521956
3281,3.6015376947611286
3282,4.64091816927251
3283,4.494460251946543
3284,3.713197141560097
3285,4.2558688017103155
3286,3.7128504445274673
3287,4.111203186315669
3288,3.8725359726303523
3289,4.283869907634497
3290,4.336883944894044
3291,4.621847805089618
3292,3.5383480184547786
3293,4.33638631966326
3294,4.014926528977991
3295,4.317907269492147
3296,3.440566642847192
3297,3.9423545010790604
3298,3.7866518688751736
3299,4.642642544623783
3300,4.941383004023332
3301,4.686918963455797
3302,4.083166918104508
3303,4.491646193423436
3304,3.359794021050953
3305,3.23554554500572
3306,4.023029502564583
3307,4.560387465380633
3308,4.229976031735432
3309,3.7280116816784163
3310,3.983344062295575
3311,3.716561895095056
3312,5.23929400030096
3313,3.808896351699765
3314,4.455352893802384
3315,4.06447611654072
3316,4.083197603967834
3317,2.985363695003356
3318,4.292557355138615
3319,3.3139880441113747
3320,4.086334247333793
3321,4.051854470467052
3322,3.5985310606713297
3323,3.534672773217124
3324,4.171858746276169
3325,3.044589963033943
3326,3.410405287555889
3327,3.9867397715214596
3328,3.686465253483914
3329,4.203355777682731
3330,4.118558239516991
3331,5.049303992587495
3332,3.9146364305650296
3333,4.9754570169884715
3334,3.8766702393791874
3335,4.413298587776537
3336,4.598782387165606
3337,3.24975208684596
3338,4.40166012926163
3339,4.402771401797975
3340,3.4701319070930974
3341,3.9847527730609973
3342,3.9898767005312736
3343,3.8695746040177106
3344,4.517058513460049
3345,4.273320675213418
3346,4.407301395600964
3347,4.224657798749566
3348,3.4415396280456787
3349,4.3810828972684135
3350,4.664012182091041
3351,4.7642756672524476
3352,4.360217794314462
3353,3.388023253316638
3354,4.12425206392278
3355,3.9997278329740786
3356,4.054401826871537
3357,3.9597503386127584
3358,4.1845057423789065
3359,3.348763364886453
3360,3.510710354143637
3361,4.034218387552265
3362,3.8189196099755573
3363,3.410750526411288
3364,4.4880293406643474
3365,3.528815655175725
3366,3.5074287783444253
3367,3.6767192062543606
3368,4.220115784110369
3369,4.103788809856013
3370,4.507111138147581
3371,3.5991078140331862
3372,4.357522263094371
3373,4.6853199595554775
3374,4.25795277753974
3375,4.378859778219476
3376,3.793993759775029
3377,3.5496637879235946
3378,3.761975712565719
3379,4.0543356188838935
3380,3.8719658543471343
3381,3.75114531060363
3382,3.7675376796275466
3383,4.247835194124064
3384,4.615020173018928
